"","iso2","country","iso_name","iso3","numcode","base_disciplin","project_id","project_year","host_institute","zipcode_host","host_city","project_start","project_end","main_disciplin","main_disc_nummer","project_length","base_disc_name"
"141","AU","Australia","AUSTRALIA","AUS",36,3,142919,2012,"Evolution, Ecology and Genetics Research School of Biology Australien National University","200","canberra",2012-10-01,2013-09-30,"Basic Biology",301,364,"Biology_Med"
"142","AU","Australia","AUSTRALIA","AUS",36,3,145877,2012,"European Molecular Biology Laboratory EMBL Australia Monash University","3800","clayton",2013-01-01,2013-12-31,"Basic Biology",301,364,"Biology_Med"
"143","AU","Australia","AUSTRALIA","AUS",36,3,151594,2013,"School of Biological Sciences University of Sydney","2006","sydney",2014-04-01,2015-09-30,"Basic Biology",301,547,"Biology_Med"
"144","AU","Australia","AUSTRALIA","AUS",36,3,151880,2013,"Division of Infection and Immunity The Walter and Eliza Hall Institute of Medical Research","3050","parkville",2014-01-01,2015-06-30,"Basic Biology",301,545,"Biology_Med"
"145","AU","Australia","AUSTRALIA","AUS",36,3,152143,2013,"The Garvan Institute of Medical Research","2010","darlinghurst, sydney",2014-01-01,2015-06-30,"Basic Biology",301,545,"Biology_Med"
"146","AU","Australia","AUSTRALIA","AUS",36,3,154664,2014,"Centre for Micro Photonics Swinburne University of Technology","","melbourne",2014-10-01,2015-09-30,"Basic Biology",301,364,"Biology_Med"
"147","AU","Australia","AUSTRALIA","AUS",36,3,155516,2014,"Auditory Neuroscience Laboratory Dept. of Physiology University of Sydney","2006","sydney",2014-10-01,2016-03-31,"Basic Biology",301,547,"Biology_Med"
"148","AU","Australia","AUSTRALIA","AUS",36,3,155532,2014,"The Univers. of Western Australia","6009","crawley",2014-12-01,2016-05-31,"Basic Biology",301,547,"Biology_Med"
"149","AU","Australia","AUSTRALIA","AUS",36,3,121466,2008,"School of Biological, Earth and Environmental Sciences University of New South Wales","2052","sydney",2008-12-01,2010-11-30,"General Biology",302,729,"Biology_Med"
"150","AU","Australia","AUSTRALIA","AUS",36,3,123629,2008,"School of Civil and Environmental Engin. University New South Wales","2052","sydney",2008-09-01,2009-08-31,"General Biology",302,364,"Biology_Med"
"151","AU","Australia","AUSTRALIA","AUS",36,3,126068,2009,"Long Pocket Laboratory, Brisbane Entomology Division CSIRO","4068","indooroopilly",2009-08-01,2010-07-31,"General Biology",302,364,"Biology_Med"
"152","AU","Australia","AUSTRALIA","AUS",36,3,131040,2009,"Division of Plant Industry CSIRO","2601","canberra ",2010-05-01,2011-10-31,"General Biology",302,548,"Biology_Med"
"153","AU","Australia","AUSTRALIA","AUS",36,3,136536,2011,"Evolution, Ecology and Genetics Research School of Biology Australien National University","200","canberra",2011-09-01,2012-08-31,"General Biology",302,365,"Biology_Med"
"154","AU","Australia","AUSTRALIA","AUS",36,3,140043,2011,"Departments of Genetics and Zoology University of Melbourne","3010","parkville",2012-04-01,2013-03-31,"General Biology",302,364,"Biology_Med"
"155","AU","Australia","AUSTRALIA","AUS",36,3,141470,2011,"School of Biological, Earth and Environmental Sciences University of New South Wales","2052","sydney",2012-09-01,2014-02-28,"General Biology",302,545,"Biology_Med"
"156","AU","Australia","AUSTRALIA","AUS",36,3,145372,2012,"Departments of Genetics and Zoology University of Melbourne","3010","parkville",2013-04-01,2014-03-31,"General Biology",302,364,"Biology_Med"
"157","AU","Australia","AUSTRALIA","AUS",36,3,145377,2012,"Australian Center Evol.Biol. & Biodiversity School of Earth and Environmental Sciences The University of Adelaide","5005","adelaide sa",2013-08-01,2014-10-31,"General Biology",302,456,"Biology_Med"
"158","AU","Australia","AUSTRALIA","AUS",36,3,148460,2013,"Sensory Neurobiology Group Queensland Brain Institute The University of Queensland","4072","brisbane",2013-06-01,2014-02-28,"General Biology",302,272,"Biology_Med"
"159","AU","Australia","AUSTRALIA","AUS",36,3,148905,2013,"Division of Plant Industry CSIRO","2601","canberra ",2013-10-01,2014-09-30,"General Biology",302,364,"Biology_Med"
"160","AU","Australia","AUSTRALIA","AUS",36,3,151189,2013,"School of Biological, Earth and Environmental Sciences University of New South Wales","2052","sydney",2014-03-01,2015-08-31,"General Biology",302,548,"Biology_Med"
"161","AU","Australia","AUSTRALIA","AUS",36,3,151948,2013,"Deparment of Biological Sciences Faculty of Science Macquarie University","2109","sydney",2014-07-01,2015-12-31,"General Biology",302,548,"Biology_Med"
"162","AU","Australia","AUSTRALIA","AUS",36,3,154648,2014,"Faculty of Agriculture and Environment Department of Environmental Sciences The University of Sydney","2015","eveleigh nsw",2014-10-01,2016-07-31,"General Biology",302,669,"Biology_Med"
"163","AU","Australia","AUSTRALIA","AUS",36,3,155248,2014,"Sensory Neurobiology Group Queensland Brain Institute The University of Queensland","4072","brisbane",2014-06-01,2014-08-31,"General Biology",302,91,"Biology_Med"
"164","AU","Australia","AUSTRALIA","AUS",36,3,155596,2014,"Ecosystem Ecology Department of Forest and Ecosystem Science University of Melbourne","3121","richmond",2014-10-01,2016-03-31,"General Biology",302,547,"Biology_Med"
"165","AU","Australia","AUSTRALIA","AUS",36,3,121175,2008,"University of Melbourne  North Wing","3010","melbourne",2008-04-01,2009-03-31,"Medical sciences",303,364,"Biology_Med"
"166","AU","Australia","AUSTRALIA","AUS",36,3,125580,2008,"Menzies School of Health Research Trop. & Emerging Infectious Disease Division Building 58 Royal Darwin Hospital","811","casuarina",2009-02-01,2010-01-31,"Medical sciences",303,364,"Biology_Med"
"167","AU","Australia","AUSTRALIA","AUS",36,3,127685,2009,"Neuroscience Division John Curtin School of Medical Research The Australian National University","200","canberra",2010-02-01,2011-07-31,"Medical sciences",303,545,"Biology_Med"
"168","AU","Australia","AUSTRALIA","AUS",36,3,129357,2009,"Melbourne Neuorpsychiatry Centre Department of Psychiatry University of Melbourne","3053","parkville",2010-02-01,2011-01-31,"Medical sciences",303,364,"Biology_Med"
"169","AU","Australia","AUSTRALIA","AUS",36,3,130643,2009,"Division of Infection and Immunity The Walter and Eliza Hall Institute of Medical Research","3050","parkville",2010-05-01,2012-04-30,"Medical sciences",303,730,"Biology_Med"
"170","AU","Australia","AUSTRALIA","AUS",36,3,139872,2011,"Melbourne Neuropsychiatry Center Department of Psychiatry The University of Melbourne","VIC 3053","melbourne",2012-02-01,2013-01-31,"Medical sciences",303,365,"Biology_Med"
"171","AU","Australia","AUSTRALIA","AUS",36,3,145598,2012,"Melbourne Neuropsychiatry Centre Psychiatry The University of Melbourne","3053","parkville",2013-02-01,2013-07-31,"Medical sciences",303,180,"Biology_Med"
"172","AU","Australia","AUSTRALIA","AUS",36,3,148384,2013,"Melbourne Neuropsychiatry Center Department of Psychiatry The University of Melbourne","VIC 3053","melbourne",2013-09-01,2015-02-28,"Medical sciences",303,545,"Biology_Med"
"173","AU","Australia","AUSTRALIA","AUS",36,3,151920,2013,"Stroke Division The Florey Institute of Neuroscience University of Melbourne","3084","melbourne",2014-11-01,2016-04-30,"Medical sciences",303,546,"Biology_Med"
"174","AU","Australia","AUSTRALIA","AUS",36,3,155518,2014,"Monash University Victorian College of Pharmacy","3052","melbourne",2014-07-01,2015-12-31,"Medical sciences",303,548,"Biology_Med"
"175","AU","Australia","AUSTRALIA","AUS",36,3,125526,2008,"Division of Clinical Sciences Telethon Institute for Child Health Research University of Western Australia","6008","subiaco",2009-10-01,2011-09-30,"Experimental medicine",304,729,"Biology_Med"
"176","AU","Australia","AUSTRALIA","AUS",36,3,127674,2009,"The Walter and Eliza Hall Institute of Medic","3050","parksville",2010-09-01,2012-08-31,"Experimental medicine",304,730,"Biology_Med"
"177","AU","Australia","AUSTRALIA","AUS",36,3,127687,2009,"The Walter and Eliza Hall Institute of Medical Research","3050","parkville",2009-09-01,2011-02-28,"Experimental medicine",304,545,"Biology_Med"
"178","AU","Australia","AUSTRALIA","AUS",36,3,128350,2009,"Peter Mac Callum Cancer Center Peter Mac Callum Hospital","3002","east melbourne",2009-09-01,2010-08-31,"Experimental medicine",304,364,"Biology_Med"
"179","AU","Australia","AUSTRALIA","AUS",36,3,128392,2009,"Department of Microbiology and Immunology University of Melbourne","3010","parkville",2009-09-01,2010-08-31,"Experimental medicine",304,364,"Biology_Med"
"180","AU","Australia","AUSTRALIA","AUS",36,3,133260,2010,"Biochemistry and Molecular Biology School of Biomedical and Chemical Sciences University of Western Australia","6009","crawley",2010-10-01,2012-01-31,"Experimental medicine",304,487,"Biology_Med"
"181","AU","Australia","AUSTRALIA","AUS",36,3,133289,2010,"The Prince of Wales Hospital School of Clinical Medicine Oncology Research Centre","2031","randwick",2010-08-01,2011-07-31,"Experimental medicine",304,364,"Biology_Med"
"182","AU","Australia","AUSTRALIA","AUS",36,3,133405,2010,"University of New South Wales The Garvan Institute of Medical Research/ St. Vincent's Hospital","2010","darlinghurst/sydney",2010-10-01,2012-03-31,"Experimental medicine",304,547,"Biology_Med"
"183","AU","Australia","AUSTRALIA","AUS",36,3,134170,2010,"The Walter and Eliza Hall Institute of Medical Research","3050","parkville",2011-03-01,2012-02-29,"Experimental medicine",304,365,"Biology_Med"
"184","AU","Australia","AUSTRALIA","AUS",36,3,138752,2011,"The Prince of Wales Hospital School of Clinical Medicine Oncology Research Centre","2031","randwick",2011-08-01,2012-01-31,"Experimental medicine",304,183,"Biology_Med"
"185","AU","Australia","AUSTRALIA","AUS",36,3,139392,2011,"Peter MacCallum Cancer Centre","3002","east melbourne",2011-10-01,2012-09-30,"Experimental medicine",304,365,"Biology_Med"
"186","AU","Australia","AUSTRALIA","AUS",36,3,139695,2011,"The Walter and Eliza Hall Institute of Medical Research","3050","parkville",2012-02-01,2013-01-31,"Experimental medicine",304,365,"Biology_Med"
"187","AU","Australia","AUSTRALIA","AUS",36,3,140145,2011,"Children's Cancer Institute Australia for Medical Research University of New South Wales","2031","randwick",2012-03-01,2013-08-31,"Experimental medicine",304,548,"Biology_Med"
"188","AU","Australia","AUSTRALIA","AUS",36,3,141469,2011,"Department of Microbiology and Immunology University of Melbourne","3010","parkville",2012-04-01,2013-03-31,"Experimental medicine",304,364,"Biology_Med"
"189","AU","Australia","AUSTRALIA","AUS",36,3,142745,2012,"Department of Immunology Garvan Institute of Medical Research","2010","darlinghurst sydney",2012-08-01,2014-02-28,"Experimental medicine",304,576,"Biology_Med"
"190","AU","Australia","AUSTRALIA","AUS",36,3,142749,2012,"Villadangos Laboratory Institute of Microbiology and Immunology University of Melbourne","3010","parkville",2012-09-01,2013-08-31,"Experimental medicine",304,364,"Biology_Med"
"191","AU","Australia","AUSTRALIA","AUS",36,3,142753,2012,"Department of Biochemistry and Molecular Biology Monash University","3800","clayton",2013-02-01,2015-01-31,"Experimental medicine",304,729,"Biology_Med"
"192","AU","Australia","AUSTRALIA","AUS",36,3,148407,2013,"Laboratory of Dr. Mueller/Prof. Heath Departement of Microbiology & Immunology University of Melbourne","3010","parkville",2013-07-01,2015-06-30,"Experimental medicine",304,729,"Biology_Med"
"193","AU","Australia","AUSTRALIA","AUS",36,3,148885,2013,"Department of Microbiology and Immunology University of Melbourne","3010","victoria",2014-05-01,2015-10-31,"Experimental medicine",304,548,"Biology_Med"
"194","AU","Australia","AUSTRALIA","AUS",36,3,151822,2013,"Dept. Pathology Sydney Medical School University of Sydney","2050","camperdown",2014-05-01,2015-10-31,"Experimental medicine",304,548,"Biology_Med"
"195","AU","Australia","AUSTRALIA","AUS",36,3,155115,2014,"Laboratory of Axel Kallies Division of Molecular Immunology Walter&Eliza Hall Institute of Med. Research","3052","parkville victoria",2014-07-01,2015-12-31,"Experimental medicine",304,548,"Biology_Med"
"196","AU","Australia","AUSTRALIA","AUS",36,3,155328,2014,"Bill Walsh Translational Cancer Research Lab Kolling Institute of Medical Research University of Sydney","2065","st leonards",2014-10-01,2015-09-30,"Experimental medicine",304,364,"Biology_Med"
"197","AU","Australia","AUSTRALIA","AUS",36,3,155459,2014,"Immunology Research Centre St. Vincent's Hospital","3065","fitzroy",2014-10-01,2016-03-31,"Experimental medicine",304,547,"Biology_Med"
"198","AU","Australia","AUSTRALIA","AUS",36,3,123167,2008,"University of New South Wales Garvan Inst. of Medical Research","2010","sydney",2008-07-01,2008-12-31,"Clinical medicine",307,183,"Biology_Med"
"199","AU","Australia","AUSTRALIA","AUS",36,3,123293,2008,"Division of Clinical Sciences Telethon Institute for Child Health Research University of Western Australia","6008","subiaco",2009-01-01,2010-12-31,"Clinical medicine",307,729,"Biology_Med"
"200","AU","Australia","AUSTRALIA","AUS",36,3,124431,2008,"Murdoch Children's Res. Inst. Royal Children's Hospital","3052","parkville",2009-03-01,2010-02-28,"Clinical medicine",307,364,"Biology_Med"
"201","AU","Australia","AUSTRALIA","AUS",36,3,125918,2009,"Center for Health Services Research University of Sydney at Westmead","2145","westmead",2009-11-01,2010-10-31,"Clinical medicine",307,364,"Biology_Med"
"202","AU","Australia","AUSTRALIA","AUS",36,3,126477,2009,"Save Sight Institute University of Sydney","2001","sydney",2009-08-01,2011-07-31,"Clinical medicine",307,729,"Biology_Med"
"203","AU","Australia","AUSTRALIA","AUS",36,3,132560,2010,"Animal Science Groupe Faculty of Veterinary Science University of Sydney","2006","sydney",2010-10-01,2012-03-31,"Clinical medicine",307,547,"Biology_Med"
"204","AU","Australia","AUSTRALIA","AUS",36,3,140067,2011,"Animal Science Groupe Faculty of Veterinary Science University of Sydney","2006","sydney",2012-04-01,2013-03-31,"Clinical medicine",307,364,"Biology_Med"
"205","AU","Australia","AUSTRALIA","AUS",36,3,145338,2012,"University of Sydney","NSW 2006","sydney",2013-01-01,2013-12-31,"Clinical medicine",307,364,"Biology_Med"
"206","AU","Australia","AUSTRALIA","AUS",36,3,148381,2013,"Neuroscience Research Australia (NeuRA) Randwick New South Wales","2031","sydney",2014-03-01,2016-02-29,"Clinical medicine",307,730,"Biology_Med"
"207","AU","Australia","AUSTRALIA","AUS",36,3,155238,2014,"Centre for Neonatal Research and Education School of Paediatrics and Child Health The University of Western Australia (M550)","6009","crawley, perth",2015-02-01,2016-07-31,"Clinical medicine",307,546,"Biology_Med"
"208","AU","Australia","AUSTRALIA","AUS",36,3,135014,2010,"Centre for Kidney Research Children's Hospital at Westmead University of Sydney","2145","sydney nsw",2011-03-01,2012-02-29,"Preventive medicine",308,365,"Biology_Med"
"209","AU","Australia","AUSTRALIA","AUS",36,3,142737,2012,"Farm Animal & Veterinary Public Health Faculty of Veterinary Science University of Sydney","NSW 2570","camden",2013-03-01,2015-02-28,"Preventive medicine",308,729,"Biology_Med"
"210","AU","Australia","AUSTRALIA","AUS",36,3,148402,2013,"Infection and Immunity Group UQ Centre for Clinical Research (UQCCR) University of Queensland","4029","herston",2014-01-01,2014-12-31,"Preventive medicine",308,364,"Biology_Med"
"211","AU","Australia","AUSTRALIA","AUS",36,3,151647,2013,"Physiotherapy Department University of Melbourne","3010","melbourne",2014-01-01,2015-06-30,"Preventive medicine",308,545,"Biology_Med"
"212","AU","Australia","AUSTRALIA","AUS",36,3,133387,2010,"Centre for Immunology and Vaccine Design The Burnet Institute for Medical Research","3004","melbourne",2010-08-01,2011-07-31,"Social medicine",309,364,"Biology_Med"
"213","BA","Bosnia and Herzegovina","BOSNIA AND HERZEGOVINA","BIH",70,1,130219,2009,"Universität Sarajevo Institut für Strafrecht","71000","sarajevo",2010-03-01,2011-06-30,"Social sciences",102,486,"Social Sciences"
"214","BE","Belgium","BELGIUM","BEL",56,1,121205,2008,"Katholieke Universiteit Leuven","3000","leuven",2008-09-01,2009-05-31,"Philosophy, psychology",101,272,"Social Sciences"
"215","BE","Belgium","BELGIUM","BEL",56,1,122655,2008,"Katholieke Universiteit Leuven Heusserl-Archief te Leuven","3000","leuven",2008-10-01,2009-09-30,"Philosophy, psychology",101,364,"Social Sciences"
"216","BE","Belgium","BELGIUM","BEL",56,1,134391,2010,"Faculté de théologie et de droit canonique Université catholique de Louvain","1348","louvain-la-neuve",2011-02-01,2012-04-30,"Philosophy, psychology",101,454,"Social Sciences"
"217","BE","Belgium","BELGIUM","BEL",56,1,145794,2012,"Research Unit Penal Law and Criminology Faculty of Law Katholieke Universiteit Leuven","3000","leuven",2013-06-01,2014-11-30,"Philosophy, psychology",101,547,"Social Sciences"
