"","base_disciplin","year","month","numcode","N","date"
"666",1,2008,9,646,0,2008-09-01
"667",1,2008,9,702,0,2008-09-01
"668",1,2008,9,704,0,2008-09-01
"669",1,2008,9,705,0,2008-09-01
"670",1,2008,9,710,0,2008-09-01
"671",1,2008,9,716,0,2008-09-01
"672",1,2008,9,724,3,2008-09-01
"673",1,2008,9,752,1,2008-09-01
"674",1,2008,9,756,0,2008-09-01
"675",1,2008,9,760,0,2008-09-01
"676",1,2008,9,764,0,2008-09-01
"677",1,2008,9,792,0,2008-09-01
"678",1,2008,9,800,0,2008-09-01
"679",1,2008,9,818,0,2008-09-01
"680",1,2008,9,826,11,2008-09-01
"681",1,2008,9,834,0,2008-09-01
"682",1,2008,9,840,38,2008-09-01
"683",1,2008,9,854,0,2008-09-01
"684",1,2008,9,858,0,2008-09-01
"685",1,2008,10,8,0,2008-10-01
"686",1,2008,10,32,2,2008-10-01
"687",1,2008,10,36,0,2008-10-01
"688",1,2008,10,40,2,2008-10-01
"689",1,2008,10,56,8,2008-10-01
"690",1,2008,10,68,0,2008-10-01
"691",1,2008,10,70,0,2008-10-01
"692",1,2008,10,76,0,2008-10-01
"693",1,2008,10,116,0,2008-10-01
"694",1,2008,10,124,2,2008-10-01
"695",1,2008,10,152,0,2008-10-01
"696",1,2008,10,156,0,2008-10-01
"697",1,2008,10,158,0,2008-10-01
"698",1,2008,10,170,0,2008-10-01
"699",1,2008,10,180,0,2008-10-01
"700",1,2008,10,188,0,2008-10-01
"701",1,2008,10,191,2,2008-10-01
"702",1,2008,10,203,0,2008-10-01
"703",1,2008,10,208,2,2008-10-01
"704",1,2008,10,218,0,2008-10-01
"705",1,2008,10,231,0,2008-10-01
"706",1,2008,10,233,0,2008-10-01
"707",1,2008,10,246,0,2008-10-01
"708",1,2008,10,250,22,2008-10-01
"709",1,2008,10,276,15,2008-10-01
"710",1,2008,10,288,0,2008-10-01
"711",1,2008,10,300,0,2008-10-01
"712",1,2008,10,344,0,2008-10-01
"713",1,2008,10,348,0,2008-10-01
"714",1,2008,10,352,0,2008-10-01
"715",1,2008,10,356,0,2008-10-01
"716",1,2008,10,360,0,2008-10-01
"717",1,2008,10,372,0,2008-10-01
"718",1,2008,10,376,2,2008-10-01
"719",1,2008,10,380,18,2008-10-01
"720",1,2008,10,392,3,2008-10-01
"721",1,2008,10,400,0,2008-10-01
"722",1,2008,10,404,0,2008-10-01
"723",1,2008,10,410,2,2008-10-01
"724",1,2008,10,422,1,2008-10-01
"725",1,2008,10,442,0,2008-10-01
"726",1,2008,10,450,0,2008-10-01
"727",1,2008,10,484,0,2008-10-01
"728",1,2008,10,504,0,2008-10-01
"729",1,2008,10,524,0,2008-10-01
"730",1,2008,10,528,3,2008-10-01
"731",1,2008,10,554,0,2008-10-01
"732",1,2008,10,562,0,2008-10-01
"733",1,2008,10,578,1,2008-10-01
"734",1,2008,10,591,0,2008-10-01
"735",1,2008,10,598,0,2008-10-01
"736",1,2008,10,604,0,2008-10-01
"737",1,2008,10,608,0,2008-10-01
"738",1,2008,10,616,0,2008-10-01
"739",1,2008,10,620,0,2008-10-01
"740",1,2008,10,642,0,2008-10-01
"741",1,2008,10,643,0,2008-10-01
"742",1,2008,10,646,0,2008-10-01
"743",1,2008,10,702,0,2008-10-01
"744",1,2008,10,704,0,2008-10-01
"745",1,2008,10,705,0,2008-10-01
"746",1,2008,10,710,0,2008-10-01
"747",1,2008,10,716,0,2008-10-01
"748",1,2008,10,724,6,2008-10-01
"749",1,2008,10,752,1,2008-10-01
"750",1,2008,10,756,0,2008-10-01
"751",1,2008,10,760,0,2008-10-01
"752",1,2008,10,764,0,2008-10-01
"753",1,2008,10,792,0,2008-10-01
"754",1,2008,10,800,0,2008-10-01
"755",1,2008,10,818,0,2008-10-01
"756",1,2008,10,826,29,2008-10-01
"757",1,2008,10,834,0,2008-10-01
"758",1,2008,10,840,78,2008-10-01
"759",1,2008,10,854,0,2008-10-01
"760",1,2008,10,858,0,2008-10-01
"761",1,2008,11,8,0,2008-11-01
"762",1,2008,11,32,1,2008-11-01
"763",1,2008,11,36,0,2008-11-01
"764",1,2008,11,40,1,2008-11-01
"765",1,2008,11,56,5,2008-11-01
"766",1,2008,11,68,0,2008-11-01
"767",1,2008,11,70,0,2008-11-01
"768",1,2008,11,76,0,2008-11-01
"769",1,2008,11,116,0,2008-11-01
"770",1,2008,11,124,4,2008-11-01
"771",1,2008,11,152,0,2008-11-01
"772",1,2008,11,156,0,2008-11-01
"773",1,2008,11,158,0,2008-11-01
"774",1,2008,11,170,0,2008-11-01
"775",1,2008,11,180,0,2008-11-01
"776",1,2008,11,188,0,2008-11-01
"777",1,2008,11,191,1,2008-11-01
"778",1,2008,11,203,0,2008-11-01
"779",1,2008,11,208,1,2008-11-01
"780",1,2008,11,218,0,2008-11-01
"781",1,2008,11,231,0,2008-11-01
"782",1,2008,11,233,0,2008-11-01
"783",1,2008,11,246,0,2008-11-01
"784",1,2008,11,250,13,2008-11-01
"785",1,2008,11,276,9,2008-11-01
"786",1,2008,11,288,0,2008-11-01
"787",1,2008,11,300,0,2008-11-01
"788",1,2008,11,344,0,2008-11-01
"789",1,2008,11,348,0,2008-11-01
"790",1,2008,11,352,0,2008-11-01
"791",1,2008,11,356,0,2008-11-01
"792",1,2008,11,360,0,2008-11-01
"793",1,2008,11,372,0,2008-11-01
"794",1,2008,11,376,1,2008-11-01
"795",1,2008,11,380,11,2008-11-01
"796",1,2008,11,392,3,2008-11-01
"797",1,2008,11,400,0,2008-11-01
"798",1,2008,11,404,0,2008-11-01
"799",1,2008,11,410,1,2008-11-01
"800",1,2008,11,422,1,2008-11-01
"801",1,2008,11,442,0,2008-11-01
"802",1,2008,11,450,0,2008-11-01
"803",1,2008,11,484,0,2008-11-01
"804",1,2008,11,504,0,2008-11-01
"805",1,2008,11,524,1,2008-11-01
"806",1,2008,11,528,2,2008-11-01
"807",1,2008,11,554,0,2008-11-01
"808",1,2008,11,562,0,2008-11-01
"809",1,2008,11,578,1,2008-11-01
"810",1,2008,11,591,0,2008-11-01
"811",1,2008,11,598,0,2008-11-01
"812",1,2008,11,604,0,2008-11-01
"813",1,2008,11,608,0,2008-11-01
"814",1,2008,11,616,0,2008-11-01
"815",1,2008,11,620,0,2008-11-01
"816",1,2008,11,642,0,2008-11-01
"817",1,2008,11,643,0,2008-11-01
"818",1,2008,11,646,0,2008-11-01
"819",1,2008,11,702,0,2008-11-01
"820",1,2008,11,704,0,2008-11-01
"821",1,2008,11,705,0,2008-11-01
"822",1,2008,11,710,0,2008-11-01
"823",1,2008,11,716,0,2008-11-01
"824",1,2008,11,724,3,2008-11-01
"825",1,2008,11,752,1,2008-11-01
"826",1,2008,11,756,0,2008-11-01
"827",1,2008,11,760,0,2008-11-01
"828",1,2008,11,764,0,2008-11-01
"829",1,2008,11,792,0,2008-11-01
"830",1,2008,11,800,0,2008-11-01
"831",1,2008,11,818,0,2008-11-01
"832",1,2008,11,826,19,2008-11-01
"833",1,2008,11,834,0,2008-11-01
"834",1,2008,11,840,47,2008-11-01
"835",1,2008,11,854,0,2008-11-01
"836",1,2008,11,858,0,2008-11-01
"837",1,2008,12,8,0,2008-12-01
"838",1,2008,12,32,1,2008-12-01
"839",1,2008,12,36,0,2008-12-01
"840",1,2008,12,40,5,2008-12-01
"841",1,2008,12,56,5,2008-12-01
"842",1,2008,12,68,0,2008-12-01
"843",1,2008,12,70,0,2008-12-01
"844",1,2008,12,76,0,2008-12-01
"845",1,2008,12,116,0,2008-12-01
"846",1,2008,12,124,6,2008-12-01
"847",1,2008,12,152,0,2008-12-01
"848",1,2008,12,156,0,2008-12-01
"849",1,2008,12,158,0,2008-12-01
"850",1,2008,12,170,0,2008-12-01
"851",1,2008,12,180,0,2008-12-01
"852",1,2008,12,188,0,2008-12-01
"853",1,2008,12,191,1,2008-12-01
"854",1,2008,12,203,0,2008-12-01
"855",1,2008,12,208,1,2008-12-01
"856",1,2008,12,218,0,2008-12-01
"857",1,2008,12,231,0,2008-12-01
"858",1,2008,12,233,2,2008-12-01
"859",1,2008,12,246,0,2008-12-01
"860",1,2008,12,250,14,2008-12-01
"861",1,2008,12,276,15,2008-12-01
"862",1,2008,12,288,0,2008-12-01
"863",1,2008,12,300,2,2008-12-01
"864",1,2008,12,344,0,2008-12-01
"865",1,2008,12,348,0,2008-12-01
"866",1,2008,12,352,0,2008-12-01
"867",1,2008,12,356,0,2008-12-01
"868",1,2008,12,360,0,2008-12-01
"869",1,2008,12,372,0,2008-12-01
"870",1,2008,12,376,1,2008-12-01
"871",1,2008,12,380,12,2008-12-01
"872",1,2008,12,392,4,2008-12-01
"873",1,2008,12,400,0,2008-12-01
"874",1,2008,12,404,0,2008-12-01
"875",1,2008,12,410,1,2008-12-01
"876",1,2008,12,422,1,2008-12-01
"877",1,2008,12,442,0,2008-12-01
"878",1,2008,12,450,0,2008-12-01
"879",1,2008,12,484,0,2008-12-01
"880",1,2008,12,504,0,2008-12-01
"881",1,2008,12,524,2,2008-12-01
"882",1,2008,12,528,2,2008-12-01
"883",1,2008,12,554,0,2008-12-01
"884",1,2008,12,562,0,2008-12-01
"885",1,2008,12,578,1,2008-12-01
"886",1,2008,12,591,0,2008-12-01
"887",1,2008,12,598,0,2008-12-01
"888",1,2008,12,604,0,2008-12-01
"889",1,2008,12,608,0,2008-12-01
"890",1,2008,12,616,0,2008-12-01
"891",1,2008,12,620,0,2008-12-01
"892",1,2008,12,642,0,2008-12-01
"893",1,2008,12,643,0,2008-12-01
"894",1,2008,12,646,0,2008-12-01
"895",1,2008,12,702,0,2008-12-01
"896",1,2008,12,704,0,2008-12-01
"897",1,2008,12,705,0,2008-12-01
"898",1,2008,12,710,0,2008-12-01
"899",1,2008,12,716,0,2008-12-01
"900",1,2008,12,724,5,2008-12-01
"901",1,2008,12,752,3,2008-12-01
"902",1,2008,12,756,0,2008-12-01
"903",1,2008,12,760,2,2008-12-01
"904",1,2008,12,764,0,2008-12-01
"905",1,2008,12,792,0,2008-12-01
"906",1,2008,12,800,0,2008-12-01
"907",1,2008,12,818,0,2008-12-01
"908",1,2008,12,826,22,2008-12-01
"909",1,2008,12,834,0,2008-12-01
"910",1,2008,12,840,50,2008-12-01
"911",1,2008,12,854,0,2008-12-01
"912",1,2008,12,858,0,2008-12-01
"913",1,2009,1,8,0,2009-01-01
"914",1,2009,1,32,1,2009-01-01
"915",1,2009,1,36,0,2009-01-01
"916",1,2009,1,40,3,2009-01-01
"917",1,2009,1,56,5,2009-01-01
"918",1,2009,1,68,0,2009-01-01
"919",1,2009,1,70,0,2009-01-01
"920",1,2009,1,76,0,2009-01-01
"921",1,2009,1,116,0,2009-01-01
"922",1,2009,1,124,8,2009-01-01
"923",1,2009,1,152,0,2009-01-01
"924",1,2009,1,156,0,2009-01-01
"925",1,2009,1,158,0,2009-01-01
"926",1,2009,1,170,0,2009-01-01
"927",1,2009,1,180,0,2009-01-01
"928",1,2009,1,188,0,2009-01-01
"929",1,2009,1,191,1,2009-01-01
"930",1,2009,1,203,0,2009-01-01
"931",1,2009,1,208,5,2009-01-01
"932",1,2009,1,218,0,2009-01-01
"933",1,2009,1,231,0,2009-01-01
"934",1,2009,1,233,1,2009-01-01
"935",1,2009,1,246,0,2009-01-01
"936",1,2009,1,250,17,2009-01-01
"937",1,2009,1,276,18,2009-01-01
"938",1,2009,1,288,0,2009-01-01
"939",1,2009,1,300,1,2009-01-01
"940",1,2009,1,344,0,2009-01-01
"941",1,2009,1,348,0,2009-01-01
"942",1,2009,1,352,0,2009-01-01
"943",1,2009,1,356,0,2009-01-01
"944",1,2009,1,360,0,2009-01-01
"945",1,2009,1,372,0,2009-01-01
"946",1,2009,1,376,1,2009-01-01
"947",1,2009,1,380,11,2009-01-01
"948",1,2009,1,392,2,2009-01-01
"949",1,2009,1,400,0,2009-01-01
"950",1,2009,1,404,0,2009-01-01
"951",1,2009,1,410,1,2009-01-01
"952",1,2009,1,422,1,2009-01-01
"953",1,2009,1,442,0,2009-01-01
"954",1,2009,1,450,0,2009-01-01
"955",1,2009,1,484,0,2009-01-01
"956",1,2009,1,504,0,2009-01-01
"957",1,2009,1,524,1,2009-01-01
"958",1,2009,1,528,2,2009-01-01
"959",1,2009,1,554,2,2009-01-01
"960",1,2009,1,562,0,2009-01-01
"961",1,2009,1,578,3,2009-01-01
"962",1,2009,1,591,0,2009-01-01
"963",1,2009,1,598,0,2009-01-01
"964",1,2009,1,604,0,2009-01-01
"965",1,2009,1,608,0,2009-01-01
"966",1,2009,1,616,0,2009-01-01
"967",1,2009,1,620,0,2009-01-01
"968",1,2009,1,642,0,2009-01-01
"969",1,2009,1,643,0,2009-01-01
"970",1,2009,1,646,0,2009-01-01
"971",1,2009,1,702,0,2009-01-01
"972",1,2009,1,704,0,2009-01-01
"973",1,2009,1,705,0,2009-01-01
"974",1,2009,1,710,0,2009-01-01
"975",1,2009,1,716,0,2009-01-01
"976",1,2009,1,724,4,2009-01-01
"977",1,2009,1,752,4,2009-01-01
"978",1,2009,1,756,0,2009-01-01
"979",1,2009,1,760,1,2009-01-01
"980",1,2009,1,764,0,2009-01-01
"981",1,2009,1,792,0,2009-01-01
"982",1,2009,1,800,0,2009-01-01
"983",1,2009,1,818,0,2009-01-01
"984",1,2009,1,826,25,2009-01-01
"985",1,2009,1,834,0,2009-01-01
"986",1,2009,1,840,69,2009-01-01
"987",1,2009,1,854,0,2009-01-01
"988",1,2009,1,858,0,2009-01-01
"989",1,2009,2,8,0,2009-02-01
"990",1,2009,2,32,1,2009-02-01
"991",1,2009,2,36,2,2009-02-01
"992",1,2009,2,40,1,2009-02-01
"993",1,2009,2,56,5,2009-02-01
"994",1,2009,2,68,0,2009-02-01
"995",1,2009,2,70,0,2009-02-01
"996",1,2009,2,76,0,2009-02-01
"997",1,2009,2,116,0,2009-02-01
"998",1,2009,2,124,3,2009-02-01
"999",1,2009,2,152,0,2009-02-01
"1000",1,2009,2,156,0,2009-02-01
"1001",1,2009,2,158,0,2009-02-01
"1002",1,2009,2,170,0,2009-02-01
"1003",1,2009,2,180,0,2009-02-01
"1004",1,2009,2,188,0,2009-02-01
"1005",1,2009,2,191,1,2009-02-01
"1006",1,2009,2,203,1,2009-02-01
"1007",1,2009,2,208,2,2009-02-01
"1008",1,2009,2,218,0,2009-02-01
"1009",1,2009,2,231,0,2009-02-01
"1010",1,2009,2,233,0,2009-02-01
"1011",1,2009,2,246,0,2009-02-01
"1012",1,2009,2,250,13,2009-02-01
"1013",1,2009,2,276,12,2009-02-01
"1014",1,2009,2,288,0,2009-02-01
"1015",1,2009,2,300,1,2009-02-01
"1016",1,2009,2,344,0,2009-02-01
"1017",1,2009,2,348,0,2009-02-01
"1018",1,2009,2,352,0,2009-02-01
"1019",1,2009,2,356,0,2009-02-01
"1020",1,2009,2,360,0,2009-02-01
"1021",1,2009,2,372,0,2009-02-01
"1022",1,2009,2,376,1,2009-02-01
"1023",1,2009,2,380,10,2009-02-01
"1024",1,2009,2,392,1,2009-02-01
"1025",1,2009,2,400,0,2009-02-01
"1026",1,2009,2,404,0,2009-02-01
"1027",1,2009,2,410,1,2009-02-01
"1028",1,2009,2,422,1,2009-02-01
"1029",1,2009,2,442,0,2009-02-01
"1030",1,2009,2,450,0,2009-02-01
"1031",1,2009,2,484,1,2009-02-01
"1032",1,2009,2,504,0,2009-02-01
"1033",1,2009,2,524,0,2009-02-01
"1034",1,2009,2,528,1,2009-02-01
"1035",1,2009,2,554,0,2009-02-01
"1036",1,2009,2,562,0,2009-02-01
"1037",1,2009,2,578,1,2009-02-01
"1038",1,2009,2,591,0,2009-02-01
"1039",1,2009,2,598,0,2009-02-01
"1040",1,2009,2,604,0,2009-02-01
"1041",1,2009,2,608,0,2009-02-01
"1042",1,2009,2,616,0,2009-02-01
"1043",1,2009,2,620,0,2009-02-01
"1044",1,2009,2,642,0,2009-02-01
"1045",1,2009,2,643,0,2009-02-01
"1046",1,2009,2,646,0,2009-02-01
"1047",1,2009,2,702,0,2009-02-01
"1048",1,2009,2,704,0,2009-02-01
"1049",1,2009,2,705,0,2009-02-01
"1050",1,2009,2,710,1,2009-02-01
"1051",1,2009,2,716,0,2009-02-01
"1052",1,2009,2,724,3,2009-02-01
"1053",1,2009,2,752,2,2009-02-01
"1054",1,2009,2,756,0,2009-02-01
"1055",1,2009,2,760,0,2009-02-01
"1056",1,2009,2,764,0,2009-02-01
"1057",1,2009,2,792,0,2009-02-01
"1058",1,2009,2,800,0,2009-02-01
"1059",1,2009,2,818,0,2009-02-01
"1060",1,2009,2,826,18,2009-02-01
"1061",1,2009,2,834,0,2009-02-01
"1062",1,2009,2,840,53,2009-02-01
"1063",1,2009,2,854,0,2009-02-01
"1064",1,2009,2,858,0,2009-02-01
"1065",1,2009,3,8,0,2009-03-01
"1066",1,2009,3,32,1,2009-03-01
"1067",1,2009,3,36,2,2009-03-01
"1068",1,2009,3,40,7,2009-03-01
"1069",1,2009,3,56,5,2009-03-01
"1070",1,2009,3,68,0,2009-03-01
"1071",1,2009,3,70,0,2009-03-01
"1072",1,2009,3,76,0,2009-03-01
"1073",1,2009,3,116,0,2009-03-01
"1074",1,2009,3,124,9,2009-03-01
"1075",1,2009,3,152,0,2009-03-01
"1076",1,2009,3,156,0,2009-03-01
"1077",1,2009,3,158,0,2009-03-01
"1078",1,2009,3,170,0,2009-03-01
"1079",1,2009,3,180,0,2009-03-01
"1080",1,2009,3,188,2,2009-03-01
"1081",1,2009,3,191,1,2009-03-01
"1082",1,2009,3,203,1,2009-03-01
"1083",1,2009,3,208,4,2009-03-01
"1084",1,2009,3,218,0,2009-03-01
"1085",1,2009,3,231,0,2009-03-01
"1086",1,2009,3,233,2,2009-03-01
"1087",1,2009,3,246,0,2009-03-01
"1088",1,2009,3,250,33,2009-03-01
"1089",1,2009,3,276,21,2009-03-01
"1090",1,2009,3,288,0,2009-03-01
"1091",1,2009,3,300,5,2009-03-01
"1092",1,2009,3,344,0,2009-03-01
"1093",1,2009,3,348,0,2009-03-01
"1094",1,2009,3,352,0,2009-03-01
"1095",1,2009,3,356,0,2009-03-01
"1096",1,2009,3,360,0,2009-03-01
"1097",1,2009,3,372,0,2009-03-01
"1098",1,2009,3,376,1,2009-03-01
"1099",1,2009,3,380,12,2009-03-01
"1100",1,2009,3,392,3,2009-03-01
"1101",1,2009,3,400,0,2009-03-01
"1102",1,2009,3,404,0,2009-03-01
"1103",1,2009,3,410,1,2009-03-01
"1104",1,2009,3,422,1,2009-03-01
"1105",1,2009,3,442,0,2009-03-01
"1106",1,2009,3,450,0,2009-03-01
"1107",1,2009,3,484,1,2009-03-01
"1108",1,2009,3,504,0,2009-03-01
"1109",1,2009,3,524,2,2009-03-01
"1110",1,2009,3,528,1,2009-03-01
"1111",1,2009,3,554,1,2009-03-01
"1112",1,2009,3,562,0,2009-03-01
"1113",1,2009,3,578,2,2009-03-01
"1114",1,2009,3,591,0,2009-03-01
"1115",1,2009,3,598,0,2009-03-01
"1116",1,2009,3,604,0,2009-03-01
"1117",1,2009,3,608,0,2009-03-01
"1118",1,2009,3,616,0,2009-03-01
"1119",1,2009,3,620,0,2009-03-01
"1120",1,2009,3,642,0,2009-03-01
"1121",1,2009,3,643,0,2009-03-01
"1122",1,2009,3,646,0,2009-03-01
"1123",1,2009,3,702,0,2009-03-01
"1124",1,2009,3,704,0,2009-03-01
"1125",1,2009,3,705,0,2009-03-01
"1126",1,2009,3,710,1,2009-03-01
"1127",1,2009,3,716,0,2009-03-01
"1128",1,2009,3,724,7,2009-03-01
"1129",1,2009,3,752,5,2009-03-01
"1130",1,2009,3,756,0,2009-03-01
"1131",1,2009,3,760,2,2009-03-01
"1132",1,2009,3,764,0,2009-03-01
"1133",1,2009,3,792,0,2009-03-01
"1134",1,2009,3,800,0,2009-03-01
"1135",1,2009,3,818,0,2009-03-01
"1136",1,2009,3,826,33,2009-03-01
"1137",1,2009,3,834,0,2009-03-01
"1138",1,2009,3,840,83,2009-03-01
"1139",1,2009,3,854,0,2009-03-01
"1140",1,2009,3,858,0,2009-03-01
"1141",1,2009,4,8,0,2009-04-01
"1142",1,2009,4,32,1,2009-04-01
"1143",1,2009,4,36,3,2009-04-01
"1144",1,2009,4,40,4,2009-04-01
"1145",1,2009,4,56,6,2009-04-01
"1146",1,2009,4,68,0,2009-04-01
"1147",1,2009,4,70,0,2009-04-01
"1148",1,2009,4,76,0,2009-04-01
"1149",1,2009,4,116,0,2009-04-01
"1150",1,2009,4,124,8,2009-04-01
"1151",1,2009,4,152,0,2009-04-01
"1152",1,2009,4,156,1,2009-04-01
"1153",1,2009,4,158,0,2009-04-01
"1154",1,2009,4,170,0,2009-04-01
"1155",1,2009,4,180,0,2009-04-01
"1156",1,2009,4,188,1,2009-04-01
"1157",1,2009,4,191,1,2009-04-01
"1158",1,2009,4,203,1,2009-04-01
"1159",1,2009,4,208,5,2009-04-01
"1160",1,2009,4,218,0,2009-04-01
"1161",1,2009,4,231,1,2009-04-01
"1162",1,2009,4,233,1,2009-04-01
"1163",1,2009,4,246,1,2009-04-01
"1164",1,2009,4,250,27,2009-04-01
"1165",1,2009,4,276,20,2009-04-01
"1166",1,2009,4,288,0,2009-04-01
"1167",1,2009,4,300,3,2009-04-01
"1168",1,2009,4,344,0,2009-04-01
"1169",1,2009,4,348,0,2009-04-01
"1170",1,2009,4,352,0,2009-04-01
"1171",1,2009,4,356,0,2009-04-01
"1172",1,2009,4,360,0,2009-04-01
"1173",1,2009,4,372,0,2009-04-01
"1174",1,2009,4,376,1,2009-04-01
"1175",1,2009,4,380,13,2009-04-01
"1176",1,2009,4,392,2,2009-04-01
"1177",1,2009,4,400,0,2009-04-01
"1178",1,2009,4,404,0,2009-04-01
"1179",1,2009,4,410,1,2009-04-01
"1180",1,2009,4,422,1,2009-04-01
"1181",1,2009,4,442,0,2009-04-01
"1182",1,2009,4,450,0,2009-04-01
"1183",1,2009,4,484,1,2009-04-01
"1184",1,2009,4,504,0,2009-04-01
"1185",1,2009,4,524,1,2009-04-01
"1186",1,2009,4,528,2,2009-04-01
"1187",1,2009,4,554,1,2009-04-01
"1188",1,2009,4,562,0,2009-04-01
"1189",1,2009,4,578,2,2009-04-01
"1190",1,2009,4,591,0,2009-04-01
"1191",1,2009,4,598,0,2009-04-01
"1192",1,2009,4,604,0,2009-04-01
"1193",1,2009,4,608,0,2009-04-01
"1194",1,2009,4,616,0,2009-04-01
"1195",1,2009,4,620,0,2009-04-01
"1196",1,2009,4,642,0,2009-04-01
"1197",1,2009,4,643,0,2009-04-01
"1198",1,2009,4,646,0,2009-04-01
"1199",1,2009,4,702,0,2009-04-01
"1200",1,2009,4,704,0,2009-04-01
"1201",1,2009,4,705,0,2009-04-01
"1202",1,2009,4,710,1,2009-04-01
"1203",1,2009,4,716,0,2009-04-01
"1204",1,2009,4,724,5,2009-04-01
"1205",1,2009,4,752,4,2009-04-01
"1206",1,2009,4,756,0,2009-04-01
"1207",1,2009,4,760,1,2009-04-01
"1208",1,2009,4,764,0,2009-04-01
"1209",1,2009,4,792,0,2009-04-01
"1210",1,2009,4,800,0,2009-04-01
"1211",1,2009,4,818,0,2009-04-01
"1212",1,2009,4,826,29,2009-04-01
"1213",1,2009,4,834,0,2009-04-01
"1214",1,2009,4,840,80,2009-04-01
"1215",1,2009,4,854,0,2009-04-01
"1216",1,2009,4,858,0,2009-04-01
"1217",1,2009,5,8,0,2009-05-01
"1218",1,2009,5,32,1,2009-05-01
"1219",1,2009,5,36,4,2009-05-01
"1220",1,2009,5,40,4,2009-05-01
"1221",1,2009,5,56,7,2009-05-01
"1222",1,2009,5,68,0,2009-05-01
"1223",1,2009,5,70,0,2009-05-01
"1224",1,2009,5,76,0,2009-05-01
"1225",1,2009,5,116,0,2009-05-01
"1226",1,2009,5,124,11,2009-05-01
"1227",1,2009,5,152,0,2009-05-01
"1228",1,2009,5,156,2,2009-05-01
"1229",1,2009,5,158,0,2009-05-01
"1230",1,2009,5,170,0,2009-05-01
"1231",1,2009,5,180,0,2009-05-01
"1232",1,2009,5,188,1,2009-05-01
"1233",1,2009,5,191,1,2009-05-01
"1234",1,2009,5,203,1,2009-05-01
"1235",1,2009,5,208,8,2009-05-01
"1236",1,2009,5,218,0,2009-05-01
"1237",1,2009,5,231,2,2009-05-01
"1238",1,2009,5,233,1,2009-05-01
"1239",1,2009,5,246,2,2009-05-01
"1240",1,2009,5,250,32,2009-05-01
"1241",1,2009,5,276,25,2009-05-01
"1242",1,2009,5,288,0,2009-05-01
"1243",1,2009,5,300,3,2009-05-01
"1244",1,2009,5,344,0,2009-05-01
"1245",1,2009,5,348,0,2009-05-01
"1246",1,2009,5,352,0,2009-05-01
"1247",1,2009,5,356,0,2009-05-01
"1248",1,2009,5,360,0,2009-05-01
"1249",1,2009,5,372,0,2009-05-01
"1250",1,2009,5,376,1,2009-05-01
"1251",1,2009,5,380,17,2009-05-01
"1252",1,2009,5,392,2,2009-05-01
"1253",1,2009,5,400,0,2009-05-01
"1254",1,2009,5,404,0,2009-05-01
"1255",1,2009,5,410,1,2009-05-01
"1256",1,2009,5,422,1,2009-05-01
"1257",1,2009,5,442,0,2009-05-01
"1258",1,2009,5,450,0,2009-05-01
"1259",1,2009,5,484,1,2009-05-01
"1260",1,2009,5,504,0,2009-05-01
"1261",1,2009,5,524,1,2009-05-01
"1262",1,2009,5,528,3,2009-05-01
"1263",1,2009,5,554,2,2009-05-01
"1264",1,2009,5,562,0,2009-05-01
"1265",1,2009,5,578,3,2009-05-01
"1266",1,2009,5,591,0,2009-05-01
"1267",1,2009,5,598,0,2009-05-01
"1268",1,2009,5,604,0,2009-05-01
"1269",1,2009,5,608,0,2009-05-01
"1270",1,2009,5,616,0,2009-05-01
"1271",1,2009,5,620,0,2009-05-01
"1272",1,2009,5,642,0,2009-05-01
"1273",1,2009,5,643,0,2009-05-01
"1274",1,2009,5,646,0,2009-05-01
"1275",1,2009,5,702,2,2009-05-01
"1276",1,2009,5,704,0,2009-05-01
"1277",1,2009,5,705,0,2009-05-01
"1278",1,2009,5,710,1,2009-05-01
"1279",1,2009,5,716,0,2009-05-01
"1280",1,2009,5,724,5,2009-05-01
"1281",1,2009,5,752,5,2009-05-01
"1282",1,2009,5,756,0,2009-05-01
"1283",1,2009,5,760,1,2009-05-01
"1284",1,2009,5,764,0,2009-05-01
"1285",1,2009,5,792,0,2009-05-01
"1286",1,2009,5,800,0,2009-05-01
"1287",1,2009,5,818,0,2009-05-01
"1288",1,2009,5,826,37,2009-05-01
"1289",1,2009,5,834,0,2009-05-01
"1290",1,2009,5,840,100,2009-05-01
"1291",1,2009,5,854,0,2009-05-01
"1292",1,2009,5,858,0,2009-05-01
"1293",1,2009,6,8,0,2009-06-01
"1294",1,2009,6,32,1,2009-06-01
"1295",1,2009,6,36,3,2009-06-01
"1296",1,2009,6,40,4,2009-06-01
"1297",1,2009,6,56,5,2009-06-01
"1298",1,2009,6,68,0,2009-06-01
"1299",1,2009,6,70,0,2009-06-01
"1300",1,2009,6,76,0,2009-06-01
"1301",1,2009,6,116,0,2009-06-01
"1302",1,2009,6,124,8,2009-06-01
"1303",1,2009,6,152,0,2009-06-01
"1304",1,2009,6,156,1,2009-06-01
"1305",1,2009,6,158,0,2009-06-01
"1306",1,2009,6,170,0,2009-06-01
"1307",1,2009,6,180,0,2009-06-01
"1308",1,2009,6,188,1,2009-06-01
"1309",1,2009,6,191,0,2009-06-01
"1310",1,2009,6,203,1,2009-06-01
"1311",1,2009,6,208,4,2009-06-01
"1312",1,2009,6,218,0,2009-06-01
"1313",1,2009,6,231,1,2009-06-01
"1314",1,2009,6,233,1,2009-06-01
"1315",1,2009,6,246,1,2009-06-01
